timestamp,P_it,post_gap_flag,GPU_Temp_Avg,GPU_Clock_Avg,Load Average ,cpus_util_cfg,cpus_util_elig,gpus_util_cfg,gpus_util_elig,memory_util_cfg,memory_util_elig,total_nodes_util_cfg,total_nodes_util_elig,hour_sin,hour_cos
2022-06-11 11:25:00+00:00,877.3,0,46.90271227935974,1195.6386835026476,434.45,0.6616944187480728,0.6616944187480728,0.8107462226333642,0.8107462226333642,0.7396719749749461,0.7396719749749461,0.5218933086648165,0.5218933086648165,0.258819045102521,-0.9659258262890682
2022-06-11 11:30:00+00:00,886.1,0,47.29079282211814,1195.203809540881,320.93,0.6586532531606537,0.6586532531606537,0.8093894542090657,0.8093894542090657,0.7373563865922758,0.7373563865922758,0.5181005242059821,0.5181005242059821,0.258819045102521,-0.9659258262890682
2022-06-11 11:35:00+00:00,884.75995,0,47.32399592572621,1197.1079894466232,247.52002,0.660000385445575,0.660000385445575,0.8113398088189947,0.8113398088189947,0.7387011580230497,0.7387011580230497,0.5195806352143078,0.5195806352143078,0.258819045102521,-0.9659258262890682
2022-06-11 11:40:00+00:00,876.0,0,46.93818338364213,1196.6500067601219,448.72,0.6610671060746223,0.6610671060746223,0.8122032069071847,0.8122032069071847,0.7424798978087419,0.7424798978087419,0.5205982115325316,0.5205982115325316,0.258819045102521,-0.9659258262890682
2022-06-11 11:45:00+00:00,873.24005,0,46.93520482009501,1198.0216602348062,424.25,0.6623284767190873,0.6623284767190873,0.8139762565525748,0.8139762565525748,0.7436261093605459,0.7436261093605459,0.522109158186864,0.522109158186864,0.258819045102521,-0.9659258262890682
2022-06-11 11:50:00+00:00,887.25995,0,47.14031251207028,1220.1844665332321,251.34999,0.6636765726179463,0.6636765726179463,0.8312210915818686,0.8312210915818686,0.7505343612685014,0.7505343612685014,0.5226641998149861,0.5226641998149861,0.258819045102521,-0.9659258262890682
2022-06-11 11:55:00+00:00,886.8,0,47.31029337695172,1223.4150952868865,571.77,0.6632699275362319,0.6632699275362319,0.8318146777674992,0.8318146777674992,0.7501290411559512,0.7501290411559512,0.5221399938328708,0.5221399938328708,0.258819045102521,-0.9659258262890682
2022-06-11 12:00:00+00:00,890.05994,0,47.30114826284362,1222.1997044047191,866.1,0.6608811285846438,0.6608811285846438,0.8312210915818686,0.8312210915818686,0.7489797629027906,0.7489797629027906,0.5189639222941721,0.5189639222941721,1.2246467991473532e-16,-1.0
2022-06-11 12:05:00+00:00,892.16,0,47.18369410540943,1218.844257140904,447.88,0.6583872957138452,0.6583872957138452,0.8296099290780141,0.8296099290780141,0.7487659923778137,0.7487659923778137,0.5161887141535615,0.5161887141535615,1.2246467991473532e-16,-1.0
2022-06-11 12:10:00+00:00,887.27997,0,47.43979861327945,1216.9854004868678,727.22,0.6573812827628739,0.6573812827628739,0.8282762873882208,0.8282762873882208,0.7482352362299569,0.7482352362299569,0.5155103299414123,0.5155103299414123,1.2246467991473532e-16,-1.0
